lat,lon,elevation
47.49999999999999,6.199999999999996,265.51959228515625
47.49999999999999,6.299999999999995,295.9383850097656
47.49999999999999,6.399999999999995,284.2690124511719
47.49999999999999,6.499999999999995,416.9879150390625
47.49999999999999,6.599999999999994,457.7985534667969
47.49999999999999,6.699999999999994,379.3023376464844
47.49999999999999,6.799999999999994,346.3984375
47.49999999999999,6.899999999999993,407.70306396484375
47.49999999999999,6.999999999999993,388.2299499511719
47.49999999999999,7.0999999999999925,477.99273681640625
47.49999999999999,7.199999999999992,427.1842041015625
47.49999999999999,7.299999999999992,496.83477783203125
47.49999999999999,7.3999999999999915,394.0069274902344
47.49999999999999,7.499999999999991,328.814208984375
47.49999999999999,7.599999999999991,299.3973693847656
47.49999999999999,7.69999999999999,395.5959777832031
47.49999999999999,7.79999999999999,441.8357238769531
47.49999999999999,7.89999999999999,595.4697875976562
47.49999999999999,7.999999999999989,384.3774719238281
47.49999999999999,8.099999999999989,501.92620849609375
47.49999999999999,8.199999999999989,390.19781494140625
47.49999999999999,8.299999999999988,620.9671630859375
47.49999999999999,8.399999999999988,457.33172607421875
47.49999999999999,8.499999999999988,415.2724609375
47.49999999999999,8.599999999999987,431.8765563964844
47.49999999999999,8.699999999999987,503.0578308105469
47.49999999999999,8.799999999999986,503.88275146484375
47.49999999999999,8.899999999999986,510.5868835449219
47.49999999999999,8.999999999999986,534.7694702148438
47.49999999999999,9.099999999999985,701.3384399414062
47.49999999999999,9.199999999999985,568.5428466796875
47.49999999999999,9.299999999999985,494.4539794921875
47.49999999999999,9.399999999999984,430.4891357421875
47.49999999999999,9.499999999999984,391.3699951171875
47.49999999999999,9.599999999999984,391.3699951171875
47.49999999999999,9.699999999999983,391.8463439941406
47.49999999999999,9.799999999999983,775.3292236328125
47.49999999999999,9.899999999999983,745.9143676757812
47.49999999999999,9.999999999999982,1200.707763671875
47.49999999999999,10.099999999999982,1744.178955078125
47.49999999999999,10.199999999999982,1071.2943115234375
47.49999999999999,10.299999999999981,830.4267578125
47.49999999999999,10.39999999999998,1155.30078125
47.49999999999999,10.49999999999998,1123.5130615234375
47.49999999999999,10.59999999999998,1593.47509765625
47.49999999999999,10.69999999999998,868.1731567382812
47.49999999999999,10.79999999999998,1328.8773193359375
47.49999999999999,10.899999999999979,1650.8553466796875
47.49999999999999,10.999999999999979,1694.6544189453125
47.49999999999999,11.099999999999978,698.00146484375
47.49999999999999,11.199999999999978,1066.592041015625
47.49999999999999,11.299999999999978,1204.92431640625
47.49999999999999,11.399999999999977,1310.813232421875
47.49999999999999,11.499999999999977,1843.05908203125
47.49999999999999,11.599999999999977,989.8804931640625
47.49999999999999,11.699999999999976,947.0009765625
47.49999999999999,11.799999999999976,999.6525268554688
47.49999999999999,11.899999999999975,730.4547119140625
47.49999999999999,11.999999999999975,626.7782592773438
47.49999999999999,12.099999999999975,585.6969604492188
47.49999999999999,12.199999999999974,708.848876953125
47.49999999999999,12.299999999999974,893.9596557617188
47.49999999999999,12.399999999999974,706.9935302734375
47.49999999999999,12.499999999999973,751.2199096679688
47.49999999999999,12.599999999999973,1229.7091064453125
47.49999999999999,12.699999999999973,1218.3577880859375
47.49999999999999,12.799999999999972,894.0994873046875
47.49999999999999,12.899999999999972,1947.0313720703125
47.49999999999999,12.999999999999972,1428.61083984375
47.49999999999999,13.099999999999971,2016.231201171875
47.49999999999999,13.19999999999997,1349.0089111328125
47.49999999999999,13.29999999999997,1964.2510986328125
47.49999999999999,13.39999999999997,977.01904296875
47.49999999999999,13.49999999999997,1596.671875
